item_id,category,device_name,brand,department,purchase_year,age_years,weight_kg,condition_score,condition_class,power_watts,status,recommended_action,date_collected,contains_hazardous,replacement_cost,embodied_energy_kwh
EW-2026-0811,Networking,TP-Link Catalyst 9300 48-Port Switch,TP-Link,Sales & Marketing,2023,3,8.21,9,Good,77.3,Processed,Reuse,2024-02-25,No,4500,500
EW-2026-0812,Monitor,"ViewSonic ViewSonic VG2448 24""",ViewSonic,Human Resources,2020,6,4.15,8,Good,18.9,In Use,Reuse,2025-05-01,No,200,750
EW-2026-0813,Storage,Samsung WD Red Plus 4TB HDD,Samsung,Software Engineering,2023,3,0.68,2,Poor,6.1,Processed,Recycle,2025-05-21,No,110,100
EW-2026-0814,Computer,HP ThinkCentre M90q Tiny,HP,Hardware R&D,2017,9,1.43,3,Poor,94.0,Processed,Recycle,2025-08-14,No,750,1200
EW-2026-0815,Mobile Device,Google Galaxy Tab S7,Google,Finance & Accounting,2025,1,0.5,1,Hazardous,7.7,Processed,Dispose,2024-09-26,No,649,100
EW-2026-0816,Computer,Apple EliteDesk 800 G6 Desktop,Apple,Finance & Accounting,2017,9,6.27,4,Fair,186.9,Collected,Recycle,2024-05-13,No,900,1200
EW-2026-0817,Monitor,"Dell LG 27MP400 27""",Dell,Customer Operations,2017,9,4.54,1,Hazardous,27.0,Collected,Dispose,2025-04-17,Yes,210,750
EW-2026-0818,Monitor,"LG Samsung S24R350 24""",LG,IT Operations & Security,2023,3,3.09,8,Good,23.1,Collected,Reuse,2026-03-02,No,180,750
EW-2026-0819,Peripheral,Logitech MX Keys & Master 3 Combo,Logitech,Sales & Marketing,2014,12,0.77,5,Fair,5.2,Collected,Repair,2025-05-03,No,200,50
EW-2026-0820,Computer,Dell EliteDesk 800 G6 Desktop,Dell,Finance & Accounting,2015,11,5.47,4,Fair,176.8,Collected,Recycle,2025-09-10,No,900,1200
EW-2026-0821,Mobile Device,Samsung Redmi Note 10 Pro,Samsung,Sales & Marketing,2013,13,0.21,2,Poor,5.1,In Use,Recycle,2025-05-02,No,279,70
EW-2026-0822,Monitor,"Dell UltraSharp U2422H 24""",Dell,Sales & Marketing,2018,8,2.99,10,Good,19.9,In Use,Reuse,2026-02-08,No,250,750
EW-2026-0823,Mobile Device,Google Galaxy S21 Ultra,Google,Human Resources,2024,2,0.24,9,Good,5.5,Collected,Reuse,2025-04-06,No,1199,80
EW-2026-0824,Storage,Seagate IronWolf 6TB NAS HDD,Seagate,Sales & Marketing,2015,11,0.69,3,Poor,8.0,In Use,Recycle,2026-01-28,No,150,100
EW-2026-0825,Monitor,"ViewSonic BenQ GW2780 27""",ViewSonic,IT Operations & Security,2024,2,3.89,9,Good,25.4,Processed,Reuse,2024-05-15,No,230,750
EW-2026-0826,Monitor,"Samsung LG 27MP400 27""",Samsung,Software Engineering,2020,6,4.6,2,Poor,25.8,Processed,Recycle,2024-09-10,No,210,750
EW-2026-0827,Mobile Device,Google Galaxy Tab S7,Google,Customer Operations,2014,12,0.53,4,Fair,7.8,Processed,Recycle,2025-03-10,No,649,100
EW-2026-0828,Networking,Juniper TL-SG1024 24-Port Switch,Juniper,Sales & Marketing,2020,6,2.73,6,Fair,15.5,Processed,Recycle,2024-04-15,No,110,250
EW-2026-0829,Monitor,"ViewSonic UltraSharp U2422H 24""",ViewSonic,Sales & Marketing,2024,2,3.54,7,Good,19.1,Collected,Reuse,2025-04-13,No,250,750
EW-2026-0830,Battery,APC CP1500PFCLCD UPS,APC,Software Engineering,2018,8,10.11,8,Good,8.2,In Use,Reuse,2025-01-30,No,280,250
EW-2026-0831,Networking,Juniper Juniper EX2300 Switch,Juniper,Software Engineering,2023,3,3.72,9,Good,58.1,Processed,Reuse,2025-07-01,No,1200,400
EW-2026-0832,Networking,Cisco Catalyst 9300 48-Port Switch,Cisco,Customer Operations,2025,1,7.11,7,Good,75.8,Collected,Reuse,2025-10-23,No,4500,500
EW-2026-0833,Battery,APC ThinkPad Internal Battery,APC,Finance & Accounting,2017,9,0.27,7,Good,0.0,Processed,Reuse,2025-05-09,No,60,40
EW-2026-0834,Battery,Dell Back-UPS Pro BR1500MS,Dell,Customer Operations,2019,7,13.55,6,Fair,8.6,Processed,Repair,2024-02-19,No,300,250
EW-2026-0835,Networking,Netgear Juniper EX2300 Switch,Netgear,Software Engineering,2017,9,3.6,4,Fair,59.1,Collected,Repair,2024-05-02,No,1200,400
EW-2026-0836,Computer,Apple EliteBook 840 G8 Laptop,Apple,Human Resources,2020,6,1.29,2,Poor,66.1,Collected,Recycle,2024-01-03,No,1300,1200
EW-2026-0837,Battery,CyberPower Laptop Battery 62Wh,CyberPower,Human Resources,2014,12,0.41,6,Fair,0.0,In Use,Repair,2024-04-23,No,70,50
EW-2026-0838,Mobile Device,Xiaomi Galaxy S21 Ultra,Xiaomi,IT Operations & Security,2018,8,0.24,7,Good,6.3,Processed,Reuse,2024-03-31,No,1199,80
EW-2026-0839,Monitor,"Dell LG 27MP400 27""",Dell,Finance & Accounting,2014,12,3.59,10,Good,29.3,In Use,Reuse,2025-04-23,No,210,750
EW-2026-0840,Networking,Juniper Catalyst 9300 48-Port Switch,Juniper,Sales & Marketing,2017,9,6.01,8,Good,78.1,Collected,Reuse,2025-11-02,No,4500,500
EW-2026-0841,Peripheral,Epson Canon imageCLASS LBP6030w,Epson,Hardware R&D,2024,2,5.3,10,Good,39.5,Collected,Reuse,2024-05-29,No,150,200
EW-2026-0842,Battery,Dell Back-UPS Pro BR1500MS,Dell,Sales & Marketing,2016,10,12.85,2,Poor,8.8,Processed,Dispose,2025-04-24,Yes,300,250
EW-2026-0843,Mobile Device,Samsung iPad Air (4th Gen),Samsung,IT Operations & Security,2020,6,0.4,4,Fair,8.5,Collected,Recycle,2025-08-07,No,599,100
EW-2026-0844,Computer,Dell EliteDesk 800 G6 Desktop,Dell,Finance & Accounting,2019,7,5.82,6,Fair,194.5,Processed,Repair,2025-10-20,No,900,1200
EW-2026-0845,Computer,Apple OptiPlex 7080 Desktop,Apple,Human Resources,2013,13,8.07,6,Fair,183.0,In Use,Repair,2024-08-09,No,850,1200
EW-2026-0846,Peripheral,A4Tech K120 Wired Keyboard,A4Tech,Hardware R&D,2019,7,0.53,9,Good,2.2,In Use,Reuse,2025-01-18,No,15,20
EW-2026-0847,Mobile Device,Xiaomi Pixel 6 Pro,Xiaomi,Customer Operations,2020,6,0.23,4,Fair,5.0,Processed,Repair,2024-06-15,No,899,80
EW-2026-0848,Monitor,"Dell Samsung S24R350 24""",Dell,Human Resources,2024,2,3.5,6,Fair,23.7,Processed,Recycle,2024-04-08,No,180,750
EW-2026-0849,Computer,Apple Latitude 5420 Laptop,Apple,Hardware R&D,2020,6,1.22,4,Fair,70.3,Collected,Recycle,2025-06-21,No,1100,1200
EW-2026-0850,Storage,Samsung SanDisk Extreme Portable 1TB,Samsung,Finance & Accounting,2025,1,0.04,8,Good,2.7,In Use,Reuse,2024-09-06,No,140,70
EW-2026-0851,Peripheral,Epson Canon imageCLASS LBP6030w,Epson,Sales & Marketing,2017,9,5.87,8,Good,39.6,In Use,Reuse,2024-05-29,No,150,200
EW-2026-0852,Mobile Device,Samsung Pixel 6 Pro,Samsung,Sales & Marketing,2020,6,0.23,7,Good,4.9,Collected,Reuse,2024-07-16,No,899,80
EW-2026-0853,Battery,CyberPower ThinkPad Internal Battery,CyberPower,Hardware R&D,2024,2,0.27,7,Good,0.0,In Use,Reuse,2025-11-24,No,60,40
EW-2026-0854,Storage,Crucial Crucial MX500 2TB SSD,Crucial,Customer Operations,2015,11,0.1,5,Fair,4.3,Processed,Recycle,2025-01-17,No,180,80
EW-2026-0855,Battery,Dell CP1500PFCLCD UPS,Dell,IT Operations & Security,2013,13,13.08,7,Good,8.0,Processed,Reuse,2024-09-20,No,280,250
EW-2026-0856,Computer,Apple EliteBook 840 G8 Laptop,Apple,Customer Operations,2022,4,1.45,3,Poor,70.3,In Use,Recycle,2025-01-21,No,1300,1200
EW-2026-0857,Monitor,"ViewSonic Samsung S24R350 24""",ViewSonic,Hardware R&D,2018,8,3.14,6,Fair,24.1,Collected,Repair,2025-03-13,No,180,750
EW-2026-0858,Storage,Samsung WD Red Plus 4TB HDD,Samsung,IT Operations & Security,2018,8,0.51,3,Poor,6.4,In Use,Recycle,2025-12-09,No,110,100
EW-2026-0859,Monitor,"BenQ BenQ GW2780 27""",BenQ,Finance & Accounting,2021,5,3.84,1,Hazardous,27.2,In Use,Dispose,2024-08-19,No,230,750
EW-2026-0860,Computer,Dell ThinkCentre M90q Tiny,Dell,IT Operations & Security,2013,13,1.22,8,Good,82.4,Processed,Reuse,2025-11-04,No,750,1200
EW-2026-0861,Networking,Ubiquiti UniFi AP AC Pro,Ubiquiti,Human Resources,2019,7,0.34,10,Good,9.1,Collected,Reuse,2025-12-10,No,150,150
EW-2026-0862,Networking,Cisco Nighthawk AX12 Router,Cisco,Software Engineering,2014,12,1.25,8,Good,18.7,Processed,Reuse,2025-07-22,No,350,200
EW-2026-0863,Computer,Apple EliteBook 840 G8 Laptop,Apple,Hardware R&D,2013,13,1.34,10,Good,69.1,Processed,Reuse,2024-02-17,No,1300,1200
EW-2026-0864,Mobile Device,Xiaomi Galaxy Tab S7,Xiaomi,IT Operations & Security,2025,1,0.59,9,Good,8.1,In Use,Reuse,2025-07-08,No,649,100
EW-2026-0865,Mobile Device,Google Galaxy S21 Ultra,Google,Human Resources,2021,5,0.24,10,Good,6.3,Processed,Reuse,2025-01-27,No,1199,80
EW-2026-0866,Mobile Device,Google Pixel 6 Pro,Google,Sales & Marketing,2018,8,0.18,5,Fair,4.7,Collected,Recycle,2025-01-28,No,899,80
EW-2026-0867,Battery,Dell ThinkPad Internal Battery,Dell,Software Engineering,2015,11,0.22,2,Poor,0.0,Processed,Dispose,2025-01-22,Yes,60,40
EW-2026-0868,Monitor,"BenQ LG 27MP400 27""",BenQ,Customer Operations,2020,6,4.66,10,Good,27.6,In Use,Reuse,2025-10-13,No,210,750
EW-2026-0869,Peripheral,Logitech Epson EcoTank L3250,Logitech,IT Operations & Security,2022,4,4.47,1,Hazardous,11.9,In Use,Dispose,2024-03-13,No,220,200
EW-2026-0870,Networking,Ubiquiti Nighthawk AX12 Router,Ubiquiti,Hardware R&D,2014,12,1.75,2,Poor,17.4,Collected,Recycle,2026-01-10,No,350,200
EW-2026-0871,Monitor,"Samsung LG 27MP400 27""",Samsung,Software Engineering,2019,7,3.59,6,Fair,26.1,Collected,Recycle,2025-09-28,No,210,750
EW-2026-0872,Mobile Device,Samsung iPad Air (4th Gen),Samsung,Customer Operations,2013,13,0.5,7,Good,7.9,In Use,Reuse,2024-09-12,No,599,100
EW-2026-0873,Peripheral,HP Epson EcoTank L3250,HP,Hardware R&D,2013,13,3.37,6,Fair,12.8,Collected,Recycle,2025-11-07,No,220,200
EW-2026-0874,Battery,HP Laptop Battery 62Wh,HP,Customer Operations,2022,4,0.42,8,Good,0.0,In Use,Reuse,2024-09-01,No,70,50
EW-2026-0875,Networking,Netgear UniFi AP AC Pro,Netgear,Customer Operations,2020,6,0.4,10,Good,8.4,In Use,Reuse,2025-02-04,No,150,150
EW-2026-0876,Peripheral,A4Tech A4Tech FK10 Keyboard,A4Tech,Human Resources,2018,8,0.51,1,Hazardous,2.0,Processed,Dispose,2025-03-29,No,12,20
EW-2026-0877,Networking,Netgear Juniper EX2300 Switch,Netgear,Customer Operations,2025,1,3.53,8,Good,58.7,Collected,Reuse,2025-06-24,No,1200,400
EW-2026-0878,Battery,Dell Eaton 5S 1500VA UPS,Dell,Hardware R&D,2021,5,12.2,1,Hazardous,8.3,Collected,Dispose,2024-11-14,Yes,260,250
EW-2026-0879,Peripheral,Epson Epson EcoTank L3250,Epson,Finance & Accounting,2021,5,4.29,3,Poor,13.1,In Use,Recycle,2025-06-08,No,220,200
EW-2026-0880,Battery,HP ThinkPad Internal Battery,HP,Finance & Accounting,2015,11,0.29,1,Hazardous,0.0,In Use,Dispose,2024-08-17,Yes,60,40
EW-2026-0881,Storage,Crucial IronWolf 6TB NAS HDD,Crucial,Finance & Accounting,2023,3,0.64,3,Poor,8.1,Collected,Recycle,2025-10-26,No,150,100
EW-2026-0882,Mobile Device,Samsung Galaxy S21 Ultra,Samsung,Hardware R&D,2018,8,0.18,5,Fair,6.4,Processed,Recycle,2024-09-24,No,1199,80
EW-2026-0883,Battery,Eaton ThinkPad Internal Battery,Eaton,Sales & Marketing,2019,7,0.21,4,Fair,0.0,Collected,Recycle,2024-02-10,No,60,40
EW-2026-0884,Battery,Eaton Laptop Battery 62Wh,Eaton,Sales & Marketing,2020,6,0.42,8,Good,0.0,Processed,Reuse,2025-11-10,No,70,50
EW-2026-0885,Battery,CyberPower Laptop Battery 62Wh,CyberPower,IT Operations & Security,2025,1,0.31,8,Good,0.0,Processed,Reuse,2024-09-25,No,70,50
EW-2026-0886,Computer,HP EliteBook 840 G8 Laptop,HP,Software Engineering,2017,9,1.52,8,Good,62.5,Collected,Reuse,2025-02-09,No,1300,1200
EW-2026-0887,Storage,Samsung Crucial MX500 2TB SSD,Samsung,Software Engineering,2018,8,0.12,6,Fair,4.4,Collected,Repair,2025-12-05,No,180,80
EW-2026-0888,Networking,Cisco Juniper EX2300 Switch,Cisco,Hardware R&D,2019,7,2.87,6,Fair,58.3,Collected,Recycle,2025-10-04,No,1200,400
EW-2026-0889,Peripheral,Epson K120 Wired Keyboard,Epson,Software Engineering,2016,10,0.45,6,Fair,1.8,Collected,Recycle,2025-10-07,No,15,20
EW-2026-0890,Networking,Netgear Juniper EX2300 Switch,Netgear,IT Operations & Security,2016,10,2.84,1,Hazardous,59.9,In Use,Dispose,2024-04-05,No,1200,400
EW-2026-0891,Computer,HP OptiPlex 7080 Desktop,HP,IT Operations & Security,2015,11,7.84,8,Good,190.8,Collected,Reuse,2024-01-18,No,850,1200
EW-2026-0892,Storage,Crucial Crucial MX500 2TB SSD,Crucial,Human Resources,2021,5,0.11,8,Good,4.1,Collected,Reuse,2024-07-26,No,180,80
EW-2026-0893,Monitor,"Samsung LG 27MP400 27""",Samsung,Hardware R&D,2017,9,4.38,10,Good,28.9,In Use,Reuse,2024-06-12,No,210,750
EW-2026-0894,Monitor,"ViewSonic UltraSharp U2422H 24""",ViewSonic,Sales & Marketing,2023,3,4.21,5,Fair,19.9,In Use,Recycle,2025-07-13,No,250,750
EW-2026-0895,Networking,Ubiquiti TL-SG1024 24-Port Switch,Ubiquiti,IT Operations & Security,2021,5,1.95,3,Poor,13.8,In Use,Recycle,2025-05-23,No,110,250
EW-2026-0896,Networking,Ubiquiti UniFi AP AC Pro,Ubiquiti,Hardware R&D,2023,3,0.29,2,Poor,8.7,Collected,Recycle,2024-06-12,No,150,150
EW-2026-0897,Computer,"Apple MacBook Pro 16""",Apple,Finance & Accounting,2025,1,1.93,5,Fair,89.1,Processed,Repair,2024-07-27,No,2400,1200
EW-2026-0898,Computer,Apple Latitude 5420 Laptop,Apple,Hardware R&D,2013,13,1.68,6,Fair,69.2,Processed,Repair,2025-11-05,No,1100,1200
EW-2026-0899,Networking,Juniper Nighthawk AX12 Router,Juniper,Customer Operations,2019,7,1.25,5,Fair,19.3,In Use,Repair,2024-12-21,No,350,200
EW-2026-0900,Networking,Cisco Nighthawk AX12 Router,Cisco,Customer Operations,2015,11,1.41,9,Good,19.0,Processed,Reuse,2026-01-21,No,350,200
EW-2026-0901,Peripheral,A4Tech LaserJet Pro MFP M428fdw,A4Tech,Finance & Accounting,2013,13,11.78,8,Good,46.2,Collected,Reuse,2024-01-02,No,450,300
EW-2026-0902,Mobile Device,Google iPhone 12 Pro,Google,Human Resources,2023,3,0.21,6,Fair,4.8,Collected,Recycle,2024-09-20,No,999,80
EW-2026-0903,Monitor,"Samsung P2722H 27"" Monitor",Samsung,Customer Operations,2017,9,5.18,5,Fair,26.8,In Use,Repair,2025-03-18,No,320,750
EW-2026-0904,Computer,Apple ThinkCentre M90q Tiny,Apple,Human Resources,2024,2,1.21,6,Fair,96.8,Processed,Recycle,2024-03-08,No,750,1200
EW-2026-0905,Networking,Netgear Catalyst 9300 48-Port Switch,Netgear,Software Engineering,2018,8,6.86,4,Fair,80.3,Processed,Recycle,2024-06-10,No,4500,500
EW-2026-0906,Monitor,"Samsung Samsung S24R350 24""",Samsung,Hardware R&D,2019,7,3.33,9,Good,21.5,Collected,Reuse,2025-04-14,No,180,750
EW-2026-0907,Peripheral,Logitech K120 Wired Keyboard,Logitech,Software Engineering,2016,10,0.48,2,Poor,1.8,Processed,Recycle,2025-12-05,No,15,20
EW-2026-0908,Monitor,"BenQ Samsung S24R350 24""",BenQ,Sales & Marketing,2016,10,2.8,8,Good,21.2,Processed,Reuse,2024-01-04,No,180,750
EW-2026-0909,Mobile Device,Xiaomi Redmi Note 10 Pro,Xiaomi,Software Engineering,2024,2,0.17,8,Good,5.4,Processed,Reuse,2024-10-02,No,279,70
EW-2026-0910,Peripheral,Canon LaserJet Pro MFP M428fdw,Canon,Sales & Marketing,2020,6,14.18,10,Good,45.1,Processed,Reuse,2024-09-27,No,450,300
EW-2026-0911,Mobile Device,Samsung Galaxy Tab S7,Samsung,IT Operations & Security,2018,8,0.44,4,Fair,8.0,Collected,Repair,2024-11-10,No,649,100
EW-2026-0912,Storage,Kingston Crucial MX500 2TB SSD,Kingston,Finance & Accounting,2017,9,0.12,5,Fair,3.8,Processed,Recycle,2024-06-24,No,180,80
EW-2026-0913,Storage,Kingston IronWolf 6TB NAS HDD,Kingston,Customer Operations,2022,4,0.61,7,Good,7.4,Processed,Reuse,2025-08-16,No,150,100
EW-2026-0914,Monitor,"Dell UltraSharp U2422H 24""",Dell,Hardware R&D,2020,6,2.95,1,Hazardous,18.0,Collected,Dispose,2024-10-03,No,250,750
EW-2026-0915,Computer,Dell ThinkCentre M90q Tiny,Dell,IT Operations & Security,2015,11,1.51,8,Good,82.5,Collected,Reuse,2025-12-21,No,750,1200
EW-2026-0916,Monitor,"Dell P2722H 27"" Monitor",Dell,Hardware R&D,2024,2,5.27,9,Good,27.4,Collected,Reuse,2025-08-17,No,320,750
EW-2026-0917,Computer,Apple EliteDesk 800 G6 Desktop,Apple,IT Operations & Security,2023,3,5.72,5,Fair,196.9,Collected,Repair,2024-02-17,No,900,1200
EW-2026-0918,Monitor,"LG Samsung S24R350 24""",LG,Human Resources,2013,13,3.79,9,Good,21.5,Collected,Reuse,2025-07-31,No,180,750
EW-2026-0919,Networking,Netgear Juniper EX2300 Switch,Netgear,IT Operations & Security,2014,12,3.58,5,Fair,53.0,Collected,Recycle,2024-08-17,No,1200,400
EW-2026-0920,Computer,Lenovo OptiPlex 7080 Desktop,Lenovo,Human Resources,2017,9,8.39,4,Fair,168.5,In Use,Recycle,2025-11-13,No,850,1200
EW-2026-0921,Storage,Crucial Crucial MX500 2TB SSD,Crucial,IT Operations & Security,2015,11,0.11,9,Good,4.2,Collected,Reuse,2025-06-04,No,180,80
EW-2026-0922,Peripheral,Canon A4Tech FK10 Keyboard,Canon,Sales & Marketing,2022,4,0.6,8,Good,2.0,Processed,Reuse,2025-08-25,No,12,20
EW-2026-0923,Storage,Western Digital Crucial MX500 2TB SSD,Western Digital,Sales & Marketing,2021,5,0.1,1,Hazardous,4.2,In Use,Dispose,2025-05-21,Yes,180,80
EW-2026-0924,Monitor,"LG BenQ GW2780 27""",LG,Hardware R&D,2013,13,5.18,2,Poor,25.3,Processed,Recycle,2025-11-06,No,230,750
EW-2026-0925,Storage,Seagate WD Red Plus 4TB HDD,Seagate,Sales & Marketing,2013,13,0.56,7,Good,5.9,Collected,Reuse,2025-12-17,No,110,100
EW-2026-0926,Storage,Kingston SanDisk Extreme Portable 1TB,Kingston,Software Engineering,2015,11,0.04,8,Good,3.3,Collected,Reuse,2025-03-01,No,140,70
EW-2026-0927,Mobile Device,Google Galaxy Tab S7,Google,Hardware R&D,2025,1,0.45,1,Hazardous,8.3,In Use,Dispose,2026-02-21,No,649,100
EW-2026-0928,Battery,Eaton CP1500PFCLCD UPS,Eaton,IT Operations & Security,2013,13,11.89,8,Good,8.1,Collected,Reuse,2024-01-16,No,280,250
EW-2026-0929,Networking,Juniper UniFi AP AC Pro,Juniper,Software Engineering,2021,5,0.29,9,Good,9.1,In Use,Reuse,2024-06-03,No,150,150
EW-2026-0930,Battery,APC Laptop Battery 62Wh,APC,Hardware R&D,2019,7,0.38,2,Poor,0.0,Processed,Dispose,2025-11-14,Yes,70,50
EW-2026-0931,Battery,APC Eaton 5S 1500VA UPS,APC,Human Resources,2019,7,10.52,9,Good,7.2,Collected,Reuse,2024-09-11,No,260,250
EW-2026-0932,Peripheral,Epson Canon imageCLASS LBP6030w,Epson,Hardware R&D,2023,3,5.39,9,Good,41.5,Collected,Reuse,2025-01-01,No,150,200
EW-2026-0933,Peripheral,HP Canon imageCLASS LBP6030w,HP,Customer Operations,2022,4,5.11,5,Fair,42.6,In Use,Repair,2024-12-07,No,150,200
EW-2026-0934,Computer,Lenovo ThinkPad T14 Laptop,Lenovo,Human Resources,2024,2,1.27,6,Fair,69.6,Processed,Repair,2025-01-13,No,1200,1200
EW-2026-0935,Networking,Cisco Catalyst 9300 48-Port Switch,Cisco,Sales & Marketing,2019,7,8.73,7,Good,82.8,Collected,Reuse,2025-07-13,No,4500,500
EW-2026-0936,Peripheral,Epson Canon imageCLASS LBP6030w,Epson,Human Resources,2016,10,5.61,4,Fair,43.7,In Use,Repair,2024-09-29,No,150,200
EW-2026-0937,Peripheral,Canon LaserJet Pro MFP M428fdw,Canon,Customer Operations,2021,5,12.75,1,Hazardous,51.0,Processed,Dispose,2024-02-12,Yes,450,300
EW-2026-0938,Computer,Lenovo ThinkPad T14 Laptop,Lenovo,Customer Operations,2023,3,1.69,10,Good,60.2,Collected,Reuse,2024-09-22,No,1200,1200
EW-2026-0939,Peripheral,Epson K120 Wired Keyboard,Epson,Software Engineering,2020,6,0.58,6,Fair,1.8,Collected,Recycle,2025-02-09,No,15,20
EW-2026-0940,Peripheral,HP MX Keys & Master 3 Combo,HP,Software Engineering,2018,8,0.92,5,Fair,4.9,Processed,Recycle,2024-01-10,No,200,50
EW-2026-0941,Monitor,"LG Samsung S24R350 24""",LG,Hardware R&D,2024,2,3.18,2,Poor,20.4,Collected,Recycle,2024-10-30,No,180,750
EW-2026-0942,Networking,TP-Link UniFi AP AC Pro,TP-Link,Sales & Marketing,2025,1,0.42,9,Good,9.5,Collected,Reuse,2024-09-05,No,150,150
EW-2026-0943,Monitor,"Samsung ViewSonic VG2448 24""",Samsung,Finance & Accounting,2015,11,4.52,10,Good,18.7,Processed,Reuse,2025-09-21,No,200,750
EW-2026-0944,Battery,APC Laptop Battery 62Wh,APC,Human Resources,2022,4,0.35,10,Good,0.0,In Use,Reuse,2024-03-31,No,70,50
EW-2026-0945,Networking,TP-Link Catalyst 9300 48-Port Switch,TP-Link,IT Operations & Security,2021,5,8.77,2,Poor,83.2,Processed,Recycle,2025-09-24,No,4500,500
EW-2026-0946,Mobile Device,Google Pixel 6 Pro,Google,IT Operations & Security,2021,5,0.22,5,Fair,5.2,In Use,Recycle,2025-09-17,No,899,80
EW-2026-0947,Mobile Device,Samsung iPad Air (4th Gen),Samsung,Hardware R&D,2016,10,0.41,7,Good,8.3,In Use,Reuse,2025-12-01,No,599,100
EW-2026-0948,Peripheral,Logitech A4Tech FK10 Keyboard,Logitech,Software Engineering,2024,2,0.72,7,Good,1.9,Collected,Reuse,2025-04-08,No,12,20
EW-2026-0949,Networking,Ubiquiti Juniper EX2300 Switch,Ubiquiti,Software Engineering,2016,10,2.73,8,Good,60.0,Processed,Reuse,2025-10-05,No,1200,400
EW-2026-0950,Mobile Device,Samsung iPad Air (4th Gen),Samsung,IT Operations & Security,2025,1,0.42,1,Hazardous,7.7,Collected,Dispose,2024-04-02,Yes,599,100
EW-2026-0951,Peripheral,Epson LaserJet Pro MFP M428fdw,Epson,Customer Operations,2022,4,12.7,10,Good,45.6,Processed,Reuse,2024-06-06,No,450,300
EW-2026-0952,Mobile Device,Samsung Galaxy S21 Ultra,Samsung,Sales & Marketing,2023,3,0.18,3,Poor,6.3,Collected,Recycle,2024-09-30,No,1199,80
EW-2026-0953,Computer,"ASUS MacBook Pro 16""",ASUS,Hardware R&D,2015,11,2.06,5,Fair,97.3,Processed,Repair,2024-06-21,No,2400,1200
EW-2026-0954,Computer,Dell ThinkCentre M90q Tiny,Dell,Customer Operations,2022,4,1.53,9,Good,98.5,Collected,Reuse,2024-03-27,No,750,1200
EW-2026-0955,Mobile Device,Google Galaxy S21 Ultra,Google,Software Engineering,2019,7,0.22,7,Good,6.6,In Use,Reuse,2024-04-23,No,1199,80
EW-2026-0956,Mobile Device,Samsung Galaxy Tab S7,Samsung,Sales & Marketing,2020,6,0.51,6,Fair,7.5,Processed,Recycle,2026-01-27,No,649,100
EW-2026-0957,Peripheral,HP K120 Wired Keyboard,HP,Human Resources,2014,12,0.42,6,Fair,2.1,In Use,Recycle,2025-08-28,No,15,20
EW-2026-0958,Monitor,"Dell P2722H 27"" Monitor",Dell,IT Operations & Security,2019,7,3.91,9,Good,27.3,In Use,Reuse,2024-08-05,No,320,750
EW-2026-0959,Peripheral,Epson MX Keys & Master 3 Combo,Epson,Software Engineering,2014,12,0.67,4,Fair,5.4,In Use,Repair,2024-07-28,No,200,50
EW-2026-0960,Mobile Device,Xiaomi iPhone 12 Pro,Xiaomi,Human Resources,2020,6,0.22,4,Fair,5.5,Collected,Repair,2024-05-14,No,999,80
EW-2026-0961,Computer,Lenovo EliteDesk 800 G6 Desktop,Lenovo,Finance & Accounting,2022,4,5.62,7,Good,172.5,Collected,Reuse,2025-10-22,No,900,1200
EW-2026-0962,Battery,APC Eaton 5S 1500VA UPS,APC,Software Engineering,2016,10,12.03,10,Good,8.1,In Use,Reuse,2025-11-16,No,260,250
EW-2026-0963,Networking,TP-Link TL-SG1024 24-Port Switch,TP-Link,Customer Operations,2014,12,2.58,6,Fair,14.2,In Use,Recycle,2024-05-04,No,110,250
EW-2026-0964,Networking,Netgear Nighthawk AX12 Router,Netgear,Human Resources,2024,2,1.69,1,Hazardous,17.4,Processed,Dispose,2025-06-10,No,350,200
EW-2026-0965,Mobile Device,Apple Galaxy S21 Ultra,Apple,Hardware R&D,2014,12,0.2,10,Good,6.1,Collected,Reuse,2024-01-02,No,1199,80
EW-2026-0966,Battery,APC Eaton 5S 1500VA UPS,APC,Software Engineering,2024,2,10.46,4,Fair,8.8,Processed,Recycle,2024-01-31,No,260,250
EW-2026-0967,Battery,Dell Laptop Battery 62Wh,Dell,Human Resources,2015,11,0.41,5,Fair,0.0,In Use,Repair,2025-05-16,No,70,50
EW-2026-0968,Battery,HP Eaton 5S 1500VA UPS,HP,Hardware R&D,2019,7,9.03,2,Poor,7.9,Collected,Dispose,2026-01-24,Yes,260,250
EW-2026-0969,Monitor,"ViewSonic LG 27MP400 27""",ViewSonic,Finance & Accounting,2019,7,3.71,10,Good,28.6,Processed,Reuse,2024-04-26,No,210,750
EW-2026-0970,Peripheral,Logitech K120 Wired Keyboard,Logitech,Finance & Accounting,2016,10,0.52,2,Poor,2.1,Collected,Recycle,2024-03-08,No,15,20
EW-2026-0971,Computer,HP ThinkCentre M90q Tiny,HP,Customer Operations,2013,13,1.32,7,Good,98.9,Processed,Reuse,2024-04-09,No,750,1200
EW-2026-0972,Networking,Ubiquiti TL-SG1024 24-Port Switch,Ubiquiti,Sales & Marketing,2024,2,2.39,7,Good,15.5,Processed,Reuse,2025-04-03,No,110,250
EW-2026-0973,Battery,Eaton Eaton 5S 1500VA UPS,Eaton,Human Resources,2019,7,9.16,9,Good,8.5,Collected,Reuse,2025-01-06,No,260,250
